"Data Source","World Development Indicators",

"Last Updated Date","2020-03-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Uruguay","URY","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","8800000","11400000","23000000","14400000","14700000","23700000","30000000","22320000","33600000","19210000","13800000","20100000","69025166.9381957","100580276.26875","80551363.9439387","58519880.1268056","176210394.911539","322376468.600015","352408562.02169","323128536.122339","383788735.641646","429989843.420036","116286313.747903","206915123.293425","134418672.997205","174230931.458699","481552776.044916","529995037.523585","531980247.877165","501345304.491813","523510539.044828","335763205.023674","509361329.354985","758418166.97963","968571815.451903","1150073104.16097","1250958460.06511","1556379147.8671","2073227329.88602","2081196552.6928","2478856075.06834","3097080334.44093","769146323.559993","2083171269.21285","2508468406.37611","3074054425.38084","3085255595.54137","4114322852.19685","6352808823.24636","8028641890.20913","7643649477.93176","10288750277.5462","13590869948.3763","16270614981.9754","17544792291.8495","15630229737.5794","13467888236.1867","15955048731.2397","15552280400.0103","",
"United States","USA","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","1554800000","1805900000","1163400000","1247000000","1201400000","1385000000","1646700000","2765200000","4817900000","5104600000","3414890000","2108565226.45738","2663322352.12239","2725956454.21069","4231847549.12931","4626896589.34101","7149001646.11658","7592498332.89743","6979304987.89091","7784025732.73575","15595967203.3543","18923509985.741","22809354762.2223","22626779423.481","23837779881.3768","32095422231.9859","37452484728.3892","34720297237.8669","36744652783.5718","63549633269.3773","72258214607.8445","66661474288.0029","60267694735.1053","62352691775.1732","63284090264.9375","74781404883.4358","64040728546.2044","58906941910.7011","70714734123.4414","60499603711.0814","56600377652.7229","57633677027.9848","67962414914.2412","74894067978.4824","75889985333.445","54083715801.8481","54853874760.9669","59524234464.1401","66607006099.5362","119718872595.853","121391806197.94","136912226738.474","139133870857.439","133533464073.2","119048483711.245","106539635766.333","106290809152.792","112251905534.783","114756990011.769","",
"Uzbekistan","UZB","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","763388240.61785","","","","","","","","","","","","","","14082484340.8419","13546800634.2289","13666133269.6036","14172247686.6739","14042810955.3947","12440662981.1617","",
"St. Vincent and the Grenadines","VCT","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","8901851.85189819","7270066.92626679","9004963.56850511","4783093.22364742","5696904.15157505","12820000","13800000","25832231.9670226","20220000","21820000","22770000","26490000","22684304.3098886","33381253.0421989","31510399.496871","31254260.4922898","29831248.52838","30186054.8838707","31188954.2765856","38765934.5805944","42584157.4178105","55179038.167382","61439397.1215861","53198488.5016967","51191684.0484642","74981667.1411139","69511994.4150968","78691580.8543465","86976851.9636046","83690185.4348018","87815455.4273306","112702057.854892","89626356.9120155","111021926.087627","135096711.23141","157371371.547547","166009602.198323","192255789.768022","182046079.244525","169562298.93521","",
"Venezuela, RB","VEN","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","181510000","343510000","430510000","417510000","375510000","470510000","518660000","529920000","636600000","1096792031.06324","1306846425.54568","1940049279.54285","6034180127.13426","8402593618.84127","8123758781.96113","7735202275.37194","6034584774.2041","7320292580.64087","6603943704.52382","8164362433.46063","6578536376.28378","7642847512.19269","8901102776.13494","10250774165.2021","6437446674.73976","5962669565.46412","3091550712.54592","4106383814.75543","8320517576.93019","10666307242.2721","9562389153.95933","9215805431.11612","8067295632.2819","6283086770.58187","11788238786.826","14378090447.0338","11919912974.2402","12277310345.5848","13088483162.5221","9239490222.64225","8487070810.76525","16034702520.6513","18375430057.2128","23918830547.6946","29417292120.2438","24196106364.9236","33098128087.2778","21702956993.5458","13136793906.3905","9930091458.85565","9900149162.68605","6038026409.44574","7456598782.42425","6324285011.52235","3264516563.51161","3034370364.62108","","",
"British Virgin Islands","VGB","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1323681930.28787","1735897756.92245","1985854205.99896","2002261884.51772","3326147673.21608","3416511105.0847","3674565622.65934","4121051660.52162","6224181087.75991","7041460609.52428","9050561631.2151","13384067982.157","23479392779.8197","23890250550.2909","16447104123.628","12466600610.9074","13539119001.0033","25573282232.2766","25893489673.0736","34189368832.6688","28250254960.181","36527291044.3307","49075567812.4586","55452622582.5609","",
"Vanuatu","VUT","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","8462712.56488038","5668632.43010337","6594660.00278979","8086949.98151026","10610263.6203866","21419522.0970484","40174522.975216","40670278.9627377","35081469.761085","37691806.7746938","39836948.1754853","42458761.8078568","45586194.3588805","43576128.703086","48289716.6165226","43923909.5123607","37303887.2997712","44669038.4601846","41353799.4567597","38922820.4827534","37658099.7240221","36521984.7950926","43816496.3348545","61813729.4176844","67197553.9261927","104661394.460191","119623134.384304","115230049.975587","148612899.92884","161382135.428761","173789321.593301","182228490.812076","179199339.275513","183998594.875318","269167136.176373","267345975.934803","395101633.946324","420592370.174891","",
"World","WLD","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","4528858.91169737","5077616.86553787","5957879.42687923","6386826.34455623","5240000","9126441.37801424","4782111.83205935","4820000","2770000","3281639.54653682","3481031.07454914","7229251.95040491","10557031.435465","14020984.1827768","23746325.3947867","37198445.9986665","49196954.6904227","55066198.1233737","69045292.0003983","67807729.1908052","57646263.1484868","50705976.0725565","50800685.1940794","55312671.451166","60804917.2888219","64205877.1749924","61422641.8056504","68199386.610595","63657900.5985558","56635259.6655088","62493668.5199687","83909636.5316861","86133747.2822373","77256900.7477346","75906873.4668761","90264699.1001182","81946109.9817463","144476857.502779","188969952.834034","146371650.747896","148170912.550635","150162470.626755","121285111.893393","122492837.054544","99306837.9645827","130979553.041719","169944547.604381","",
"Kosovo","XKX","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","959856438","932825224","830415016.302636","813352079.514421","717327041.234403","958335407.209022","956742702.963359","783153103.764853","770550134.507563","637797614.52744","819582674.409873","881167306.173398","",
"Yemen, Rep.","YEM","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","422195657.765575","679253259.809181","320453764.901618","145276560.948312","254815160.9555","619036956.987074","1017233660.45854","1203130805.07102","995528206.529008","1471454124.72841","2900253900.77575","3658100615.7976","4410535145.30584","4986948667.81285","5664785058.21904","6115398031.6436","7511512619.00255","7715432356.4048","8111374049.00909","6935554590.72352","5868353775.49031","4448938820.12166","6067581007.79467","5284071754.57831","","","","","","",
"South Africa","ZAF","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","91000000","95010000","147500000","143500000","130510000","174510000","194020000","196020000","228160000","283160000","345530000","265943108.504363","608928939.936952","448872067.192077","377048386.488135","488829997.015792","425227626.085706","416029736.222766","423160791.124262","434460236.373464","725838456.509501","666224340.921416","485317948.781968","822826938.283858","241869151.894127","314560193.321617","370024463.934045","640659833.449191","780103470.549448","959774121.481326","1008333157.87227","898759430.116294","991616032.39078","1019720966.70976","1685218535.33399","2819869227.10403","941556932.714946","4799414924.4435","4356853270.71678","6353095479.60889","6082806131.77161","6045276919.15025","5904239858.41019","6495520282.58033","13141251628.1943","18579129695.2026","23056918431.1639","29588572400.5639","30583543856.9594","35237419576.4755","38175057749.0238","42595171246.0381","43995470405.0297","44863675893.5691","44267418380.4854","41619505756.7249","42565588000.8564","45499292863.2361","46478274116.6735","",
"Zambia","ZMB","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","196040000","204840000","174550000","193540000","362940000","508000000","277092117.736488","158395429.13001","185524126.907563","164363676.005514","142002753.4106","92660691.780345","66311282.2673962","51089885.1139815","79959141.6337015","78200000","56168831.6428858","58195058.0962517","54520939.1195319","54209802.0956977","200110984.182777","70324463.9340452","108828373.221354","134026913.91584","116226283.281205","193128453.144784","184628608.619777","","192326097.610916","268127772.141144","222702264.273228","222709084.988899","239085489.886015","69382429.8275874","45429575.7564944","244824131.796944","183446871.748212","535132846.101975","247729406.935735","337106225.049386","559788508.275448","719716911.583293","1089952022.63547","1095608609.0688","1892077713.20001","2093753266.11924","2324018111.39996","3042223849.42813","2683813403.45787","3078362296.84348","2967626716.43206","2352719004.10271","2082083919.53427","1569229906.13102","",
"Zimbabwe","ZWE","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","64870000","58640000","3610000","27890000","20270000","6050000","61270000","124720000","70790000","79950000","76640000","72560000","148020000","298900000","213500000","169477719.592008","140447514.816859","75358309.6963077","45383492.4889516","93351089.6309314","106401607.280467","166149988.792578","178629390.938085","94562790.2331327","149202984.592622","149684564.648329","222181251.804694","432043634.668391","405275753.9748","595516728.603537","598812382.519067","160096552.663961","130759646.726695","267960302.144825","193133708.310207","64712329.2732583","83357907.8025755","85187539.3967853","223209533.911466","97191584.4838922","154593586.734786","144518471.520768","75505354.7471879","821891029.988351","731779021.646729","659175718.235734","574407706.177803","474482653.44302","363346140.379277","418149725.852928","406731446.398736","292098759.611638","86434589.0794849","",
